,index,Domain,Tags,Symbols,Content,DOM,BERT,Duration,Result
1153,1153,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1154,1154,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1155,1155,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1156,1156,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1157,1157,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1158,1158,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1159,1159,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1160,1160,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1161,1161,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1162,1162,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1163,1163,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1164,1164,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1165,1165,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1166,1166,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1167,1167,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1168,1168,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1169,1169,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1170,1170,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1171,1171,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1172,1172,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1173,1173,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1174,1174,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1175,1175,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1176,1176,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1177,1177,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1178,1178,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1179,1179,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1180,1180,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1181,1181,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1182,1182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1183,1183,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1184,1184,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1185,1185,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1186,1186,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1187,1187,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1188,1188,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1189,1189,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1190,1190,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1191,1191,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1192,1192,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1193,1193,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1194,1194,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1195,1195,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1196,1196,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1197,1197,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1198,1198,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1199,1199,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1201,1201,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1202,1202,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1203,1203,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1204,1204,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1205,1205,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1206,1206,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1207,1207,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1208,1208,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1209,1209,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1210,1210,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1211,1211,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1212,1212,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1213,1213,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1214,1214,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1215,1215,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1216,1216,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1217,1217,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1218,1218,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1219,1219,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1220,1220,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1221,1221,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1222,1222,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1223,1223,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1224,1224,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1225,1225,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1226,1226,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1227,1227,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1228,1228,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1229,1229,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1230,1230,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1231,1231,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1232,1232,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1233,1233,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1234,1234,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1235,1235,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1236,1236,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1237,1237,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1238,1238,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1239,1239,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1240,1240,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1241,1241,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1242,1242,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1243,1243,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1244,1244,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1245,1245,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1246,1246,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1247,1247,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1248,1248,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1249,1249,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1250,1250,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1251,1251,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1252,1252,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1253,1253,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1254,1254,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1255,1255,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1256,1256,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1257,1257,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1258,1258,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1259,1259,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1260,1260,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1261,1261,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1262,1262,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1263,1263,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1264,1264,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1265,1265,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1266,1266,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1267,1267,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1268,1268,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1269,1269,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1270,1270,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1271,1271,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1272,1272,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1273,1273,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1274,1274,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1275,1275,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1276,1276,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1277,1277,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1278,1278,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1279,1279,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1280,1280,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1281,1281,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1282,1282,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1283,1283,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1284,1284,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1285,1285,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1286,1286,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1287,1287,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1288,1288,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1289,1289,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1290,1290,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1291,1291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1292,1292,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1293,1293,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1294,1294,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1295,1295,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1296,1296,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1297,1297,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1298,1298,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1299,1299,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1300,1300,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1301,1301,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1302,1302,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1303,1303,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1304,1304,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1305,1305,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1306,1306,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1307,1307,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1308,1308,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1309,1309,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1310,1310,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1311,1311,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1312,1312,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1313,1313,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1314,1314,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1315,1315,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1316,1316,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1317,1317,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1318,1318,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1319,1319,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1320,1320,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1321,1321,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1322,1322,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1323,1323,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1324,1324,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1325,1325,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1326,1326,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1327,1327,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1328,1328,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1329,1329,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1330,1330,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1331,1331,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1332,1332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1333,1333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1334,1334,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1335,1335,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1336,1336,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1337,1337,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1338,1338,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1339,1339,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1340,1340,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1341,1341,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1342,1342,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1343,1343,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1344,1344,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1345,1345,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1346,1346,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1347,1347,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1348,1348,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1349,1349,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1350,1350,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1351,1351,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1352,1352,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1353,1353,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1354,1354,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1355,1355,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1356,1356,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1357,1357,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1358,1358,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1359,1359,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1360,1360,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1361,1361,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1362,1362,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1363,1363,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1364,1364,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1365,1365,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1366,1366,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1367,1367,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1368,1368,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1369,1369,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1370,1370,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1371,1371,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1372,1372,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1373,1373,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1374,1374,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1375,1375,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1376,1376,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1377,1377,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1378,1378,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1379,1379,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1380,1380,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1381,1381,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1382,1382,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1383,1383,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1384,1384,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1385,1385,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1386,1386,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1387,1387,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1388,1388,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1389,1389,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1390,1390,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1391,1391,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1392,1392,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1393,1393,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1394,1394,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1395,1395,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1396,1396,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1397,1397,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1398,1398,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1399,1399,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1400,1400,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1401,1401,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1402,1402,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1403,1403,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1404,1404,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1405,1405,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1406,1406,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1407,1407,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1408,1408,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1409,1409,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1410,1410,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1411,1411,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1412,1412,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1413,1413,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1414,1414,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1415,1415,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1416,1416,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1417,1417,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1418,1418,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1419,1419,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1420,1420,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1421,1421,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1422,1422,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1423,1423,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1424,1424,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1425,1425,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1426,1426,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1427,1427,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1428,1428,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1429,1429,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1430,1430,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1431,1431,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1432,1432,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1433,1433,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1434,1434,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1435,1435,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1436,1436,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1437,1437,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1438,1438,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1439,1439,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1440,1440,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1441,1441,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1442,1442,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1443,1443,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1444,1444,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1445,1445,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1446,1446,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1447,1447,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1448,1448,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1449,1449,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1450,1450,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1451,1451,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1452,1452,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1453,1453,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1454,1454,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1455,1455,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1456,1456,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1457,1457,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1458,1458,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1459,1459,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1460,1460,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1461,1461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1462,1462,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1463,1463,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1464,1464,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1465,1465,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1466,1466,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1467,1467,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1468,1468,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1469,1469,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1470,1470,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1471,1471,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1472,1472,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1473,1473,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1474,1474,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1475,1475,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1476,1476,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1477,1477,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1478,1478,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1479,1479,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1480,1480,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1481,1481,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1482,1482,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1483,1483,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1484,1484,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1485,1485,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1486,1486,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1487,1487,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1488,1488,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1489,1489,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1490,1490,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1491,1491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1492,1492,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1493,1493,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1494,1494,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1495,1495,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1496,1496,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1497,1497,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1498,1498,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1499,1499,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1500,1500,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1501,1501,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1502,1502,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1503,1503,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1504,1504,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1505,1505,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1506,1506,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1507,1507,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1508,1508,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1509,1509,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1510,1510,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1511,1511,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1512,1512,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1513,1513,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1514,1514,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1515,0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1.0
1516,1,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0
1517,2,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0
1518,3,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0
1519,4,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0
